,budget,tconst,poster_path,production_countries,revenue,status,production_companies_name,production_companies_country,Unnamed: 0,titleType,primaryTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,nconst,category,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,genre,director_principal
498,1350000,tt0120735,/8kSerJrhrJWKLk1LViesGcnrUPE.jpg,"['GB', 'US']",28356188,Released,"['Summit Entertainment', 'The Steve Tisch Company', 'SKA Films', 'PolyGram Filmed Entertainment', 'HandMade Films']","['US', '', 'GB', 'US', 'GB']",47100,movie,"Lock, Stock and Two Smoking Barrels",0,1998-01-01,107,"Action,Comedy,Crime",8.2,591858,nm0005363,nm0400542,composer,unknown,David A. Hughes,1960-01-01,,"composer,music_department,soundtrack","tt3876702,tt0120596,tt2393827,tt0120735","Arnaques, crimes et botanique",Action,Guy Ritchie
507,16000000,tt0110413,/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,"['US', 'FR']",45284974,Released,"['Gaumont', 'Les Films du Dauphin']","['FR', 'FR']",51157,movie,Léon: The Professional,0,1994-01-01,110,"Action,Crime,Drama",8.5,1180742,nm0000108,nm0000732,actor,"[""Tony""]",Danny Aiello,1933-01-01,2019-01-01,"actor,producer,soundtrack","tt0102070,tt0093565,tt0097216,tt0110413",Léon,Action,Luc Besson
515,0,tt0315543,/hOrV2fCw2kmSiS4ZMGFPfXqr3lt.jpg,['DK'],0,Released,"['Zentropa Entertainments', 'Det Danske Filminstitut']","['DK', 'DK']",71664,movie,Open Hearts,0,2002-01-01,113,"Drama,Romance",7.5,10567,nm0081540,nm0934668,producer,unknown,Vibeke Windeløv,1950-01-01,,"producer,production_manager,actress","tt0168629,tt1854236,tt0115751,tt0276919",Open Hearts,Drama,Susanne Bier
524,1300000,tt0075314,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,['US'],28570902,Released,"['Italo/Judeo Productions', 'Bill/Phillips', 'Columbia Pictures']","['', '', 'US']",2294,movie,Taxi Driver,0,1976-01-01,114,"Crime,Drama",8.2,854716,nm0000217,nm0002136,composer,unknown,Bernard Herrmann,1911-01-01,1975-01-01,"music_department,soundtrack,composer","tt0052357,tt0075314,tt0054215,tt0053125",Taxi Driver,Crime,Martin Scorsese
533,1530000,tt0130827,/v0giIi4bTILVhNhJajet3WWY3FA.jpg,['DE'],7267585,Released,"['X Filme Creative Pool', 'WDR']","['DE', 'DE']",73793,movie,Run Lola Run,0,1998-01-01,81,"Action,Crime,Thriller",7.7,201775,nm0878756,nm0001953,actor,"[""Manni""]",Moritz Bleibtreu,1971-01-01,,"actor,producer,director","tt0250258,tt0177858,tt0130827,tt0119472","Cours, Lola, cours",Action,Tom Tykwer
542,19000000,tt0088763,/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,['US'],381109762,Released,"['Universal Pictures', 'Amblin Entertainment']","['US', 'US']",35063,movie,Back to the Future,0,1985-01-01,116,"Adventure,Comedy,Sci-Fi",8.5,1228169,nm0000709,nm0000709,director,unknown,Robert Zemeckis,1952-01-01,,"producer,writer,director","tt0088763,tt1907668,tt0118884,tt0109830",Retour vers le futur,Adventure,Robert Zemeckis
551,15000000,tt0093773,/9XibNLfmUWCg0PPydmyoCl1KxvF.jpg,['US'],98267558,Released,"['Silver Pictures', '20th Century Fox', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Amercent Films', 'American Entertainment Partners L.P.', 'Estudios Churubusco Azteca S.A.']","['US', 'US', 'US', 'US', '', '', '']",21734,movie,Predator,0,1987-01-01,107,"Action,Adventure,Horror",7.8,431842,nm0001532,nm0000216,actor,"[""Dutch""]",Arnold Schwarzenegger,1947-01-01,,"actor,producer,director","tt0216216,tt0103064,tt0088247,tt0107362",Predator,Action,John McTiernan
561,10000000,tt0208092,/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,"['GB', 'US']",83557872,Released,"['SKA Films', 'Columbia Pictures']","['GB', 'US']",64451,movie,Snatch,0,2000-01-01,104,"Comedy,Crime",8.2,869056,nm0005363,nm0000093,actor,"[""Mickey O'Neil""]",Brad Pitt,1963-01-01,,"producer,actor,soundtrack","tt1210166,tt2935510,tt0114746,tt0356910",Snatch - Tu braques ou tu raques,Comedy,Guy Ritchie
570,0,tt0108394,/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg,"['FR', 'PL', 'CH']",0,Released,"['France 3 Cinéma', 'CED Productions', 'Miramax']","['FR', '', 'US']",43568,movie,Three Colors: Blue,0,1993-01-01,94,"Drama,Music,Mystery",7.9,105323,nm0001425,nm0001425,director,unknown,Krzysztof Kieslowski,1941-01-01,1996-01-01,"writer,director,actor","tt0108394,tt0101765,tt0111507,tt0111495",Trois couleurs: Bleu,Drama,Krzysztof Kieslowski
580,0,tt0111507,/fdIet3NSa27gobMbaUml66oCQNT.jpg,"['FR', 'PL']",0,Released,"['Le Studio Canal+', 'France 3 Cinéma', 'Eurimages', 'Miramax']","['FR', 'FR', 'FR', 'US']",43578,movie,Three Colors: White,0,1994-01-01,92,"Comedy,Drama,Romance",7.6,75861,nm0001425,nm0001425,director,unknown,Krzysztof Kieslowski,1941-01-01,1996-01-01,"writer,director,actor","tt0108394,tt0101765,tt0111507,tt0111495",Trois couleurs: Blanc,Comedy,Krzysztof Kieslowski
590,0,tt0111495,/JHmsBiX1tjCKqAul1lzC20WcAW.jpg,"['FR', 'PL', 'CH']",0,Released,"['Zespół Filmowy TOR', 'Le Studio Canal+', 'France 3 Cinéma', 'TSR']","['PL', 'FR', 'FR', 'CH']",12755,movie,Three Colors: Red,0,1994-01-01,99,"Drama,Mystery,Romance",8.1,105716,nm0001425,nm0004462,actor,"[""Le juge""]",Jean-Louis Trintignant,1930-01-01,2022-01-01,"actor,writer,director","tt0111495,tt1602620,tt0065234,tt0065571",Trois couleurs: Rouge,Drama,Krzysztof Kieslowski
600,25000000,tt0086250,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,['US'],66023329,Released,['Universal Pictures'],['US'],2872,movie,Scarface,0,1983-01-01,170,"Crime,Drama",8.3,858490,nm0000361,nm0372942,writer,unknown,Ben Hecht,1894-01-01,1964-01-01,"writer,actor,producer","tt0026970,tt0038787,tt0023427,tt0032209",Scarface,Crime,Brian De Palma
610,1000000,tt0243862,/xBEiE8yBaWtpRG04QpSAcIfJiW1.jpg,"['DK', 'SE']",16350876,Released,['Zentropa Entertainments'],['DK'],79142,movie,Italian for Beginners,0,2000-01-01,112,"Comedy,Drama,Romance",7.1,13570,nm0771054,nm0077944,actor,"[""Andreas""]",Anders W. Berthelsen,1969-01-01,,"actor,director,producer","tt9179230,tt0965411,tt0243862,tt0378215",Italian for Beginners,Comedy,Lone Scherfig
618,0,tt0374546,/6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg,"['KR', 'DE']",8945072,Released,"['LJ Film', 'Korea Pictures', 'Cineclick Asia', 'Cinesoul', 'Mirae Asset Capital', 'Muhan Investment', 'Pandora Film']","['KR', 'KR', 'KR', '', '', '', 'DE']",79586,movie,"Spring, Summer, Fall, Winter... and Spring",0,2003-01-01,103,"Drama,Romance",8.0,84479,nm1104118,nm1104118,actor,"[""Adult Monk""]",Kim Ki-duk,1960-01-01,2020-01-01,"writer,director,producer","tt2299842,tt0423866,tt0374546,tt0255589","Printemps, été, automne, hiver... et printemps",Drama,Kim Ki-duk
625,14000000,tt0100405,/hVHUfT801LQATGd26VPzhorIYza.jpg,['US'],463406268,Released,"['Touchstone Pictures', 'Silver Screen Partners IV']","['US', 'US']",33245,movie,Pretty Woman,0,1990-01-01,119,"Comedy,Romance",7.1,334670,nm0005190,nm0000152,actor,"[""Edward Lewis""]",Richard Gere,1949-01-01,,"actor,soundtrack,producer","tt0299658,tt0084434,tt0119395,tt0100405",Pretty Woman,Comedy,Garry Marshall
634,15000000,tt0118715,/juxXYe0VhoNS841sbc4zvz7FHef.jpg,"['GB', 'US']",46969409,Released,"['Gramercy Pictures', 'PolyGram Filmed Entertainment', 'Working Title Films']","['US', 'US', 'GB']",23418,movie,The Big Lebowski,0,1998-01-01,117,"Comedy,Crime",8.1,821800,"nm0001054,nm0001053",nm0000313,actor,"[""The Dude""]",Jeff Bridges,1949-01-01,,"actor,soundtrack,producer","tt0088172,tt1403865,tt1263670,tt0118715",The Big Lebowski,Comedy,Joel Coen
643,15000000,tt0416320,/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg,"['FR', 'IE', 'LU', 'GB', 'US']",85306374,Released,"['DreamWorks Pictures', 'BBC Film']","['US', 'GB']",16231,movie,Match Point,0,2005-01-01,124,"Drama,Romance,Thriller",7.6,221652,nm0000095,nm0000095,director,unknown,Woody Allen,1935-01-01,,"writer,director,actor","tt0075686,tt0118954,tt0091167,tt0079522",Match Point,Drama,Woody Allen
652,25000000,tt0094226,/8BquGK22zCcsmBWiaIakaaPpSZb.jpg,['US'],76270454,Released,['Paramount'],['US'],11922,movie,The Untouchables,0,1987-01-01,119,"Crime,Drama,Thriller",7.8,316820,nm0000361,nm0000125,actor,"[""Jim Malone""]",Sean Connery,1930-01-01,2020-01-01,"actor,producer,soundtrack","tt0055928,tt0094226,tt0117500,tt0091605",Les incorruptibles,Crime,Brian De Palma
662,150000000,tt0367594,/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,"['GB', 'US']",474968763,Released,"['The Zanuck Company', 'Theobald Film Productions', 'Plan B Entertainment']","['US', 'GB', 'US']",18935,movie,Charlie and the Chocolate Factory,0,2005-01-01,115,"Adventure,Comedy,Family",6.7,493460,nm0000318,nm0001094,writer,unknown,Roald Dahl,1916-01-01,1990-01-01,"writer,actor,soundtrack","tt0067992,tt0100944,tt0062512,tt0047708",Charlie et la Chocolaterie,Adventure,Tim Burton
672,93000000,tt0120737,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,"['NZ', 'US']",871368364,Released,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']","['US', 'NZ', 'US']",34056,movie,The Lord of the Rings: The Fellowship of the Ring,0,2001-01-01,178,"Action,Adventure,Drama",8.8,1903865,nm0001392,nm0866058,writer,unknown,J.R.R. Tolkien,1892-01-01,1973-01-01,"writer,soundtrack","tt0167261,tt0167260,tt0903624,tt0120737",Le Seigneur des anneaux : La Communauté de l'anneau,Action,Peter Jackson
682,79000000,tt0167261,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,"['NZ', 'US']",926287400,Released,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']","['US', 'NZ', 'US']",34076,movie,The Lord of the Rings: The Two Towers,0,2002-01-01,179,"Action,Adventure,Drama",8.8,1692533,nm0001392,nm0866058,writer,unknown,J.R.R. Tolkien,1892-01-01,1973-01-01,"writer,soundtrack","tt0167261,tt0167260,tt0903624,tt0120737",Le Seigneur des anneaux : Les Deux Tours,Action,Peter Jackson
692,94000000,tt0167260,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"['NZ', 'US']",1118888979,Released,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']","['US', 'NZ', 'US']",34066,movie,The Lord of the Rings: The Return of the King,0,2003-01-01,201,"Action,Adventure,Drama",9.0,1874736,nm0001392,nm0866058,writer,unknown,J.R.R. Tolkien,1892-01-01,1973-01-01,"writer,soundtrack","tt0167261,tt0167260,tt0903624,tt0120737",Le Seigneur des anneaux : Le Retour du roi,Action,Peter Jackson
702,4000000,tt0077869,/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg,"['ES', 'GB', 'US']",30471420,Released,"['Fantasy Films', 'Bakshi Productions', 'Saul Zaentz Film Productions']","['', '', '']",7152,movie,The Lord of the Rings,0,1978-01-01,132,"Adventure,Animation,Fantasy",6.2,34426,nm0000835,nm0006260,composer,unknown,Leonard Rosenman,1924-01-01,2008-01-01,"composer,music_department,soundtrack","tt0100502,tt0092007,tt0072684,tt3783958",Le seigneur des anneaux,Adventure,Ralph Bakshi
712,0,tt0084549,/gx84VmJllqvXF3JEqcEdsxBEcbF.jpg,['PL'],0,Released,['Film Polski'],['PL'],43532,movie,Blind Chance,0,1987-01-01,114,"Drama,Romance",7.7,10435,nm0001425,nm0909965,production_designer,unknown,Andrzej Rafal Waltenberger,,,"production_designer,art_director,art_department","tt0413931,tt0119448,tt0084549,tt3262342",Le hasard,Drama,Krzysztof Kieslowski
721,26500000,tt0119698,/cMYCDADoLKLbB83g4WnJegaZimC.jpg,['JP'],159414369,Released,"['Studio Ghibli', 'Nibariki', 'dentsu Music And Entertainment', 'TNDG', 'Tokuma Shoten', 'Nippon Television Network Corporation', 'dentsu']","['JP', 'JP', 'JP', '', 'JP', 'JP', 'JP']",36885,movie,Princess Mononoke,0,1997-01-01,134,"Action,Adventure,Animation",8.3,403291,nm0594503,nm0594503,director,unknown,Hayao Miyazaki,1941-01-01,,"animation_department,art_department,director","tt0119698,tt0096283,tt0245429,tt0347149",Princesse Mononoké,Action,Hayao Miyazaki
730,19000000,tt0245429,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,['JP'],274925095,Released,['Studio Ghibli'],['JP'],12925,movie,Spirited Away,0,2001-01-01,125,"Adventure,Animation,Family",8.6,781692,nm0594503,nm0687189,actress,"[""Yubaba"",""Zeniba""]",Suzanne Pleshette,1937-01-01,2008-01-01,"actress,soundtrack","tt0056869,tt0056424,tt0245429,tt0068049",Le voyage de Chihiro,Adventure,Hayao Miyazaki
739,0,tt0065780,/hbGiaHULqEKmEEGb61ko7erTeYG.jpg,['US'],252570,Released,['Maysles Films'],['US'],21687,movie,Gimme Shelter,0,1970-01-01,91,"Documentary,Music,Thriller",7.8,12343,"nm0563099,nm0563100,nm0959020",nm0268391,editor,unknown,Robert Farren,,,"editor,editorial_department","tt7806900,tt0185797,tt0068379,tt0065780",Gimme Shelter,Documentary,Albert Maysles
748,26000000,tt0190590,/2YztYilviFCYcEtDAnrOstUWGie.jpg,"['FR', 'GB', 'US']",71870729,Released,"['Universal Pictures', 'Touchstone Pictures', 'Working Title Films', 'Blind Bard Pictures', 'StudioCanal']","['US', 'US', 'GB', '', 'FR']",46817,movie,"O Brother, Where Art Thou?",0,2000-01-01,107,"Adventure,Comedy,Crime",7.7,318519,"nm0001054,nm0001053",nm0001054,director,unknown,Joel Coen,1954-01-01,,"producer,writer,director","tt0101410,tt2042568,tt10095582,tt6412452",O' Brother,Adventure,Joel Coen
757,14600000,tt0107048,/qIwyDf5k0eNsrfQjd0HCkeraNGD.jpg,['US'],71074049,Released,['Columbia Pictures'],['US'],33686,movie,Groundhog Day,0,1993-01-01,101,"Comedy,Drama,Fantasy",8.1,646268,nm0000601,nm0380670,editor,unknown,Pembroke J. Herring,1930-01-01,2020-01-01,"editor,producer,editorial_department","tt0107048,tt0117108,tt0066473,tt0089755",Un jour sans fin,Comedy,Harold Ramis
766,5000000,tt0275491,/du716YH0PKiL2kZgIPLkEblgHLX.jpg,"['ES', 'US']",40266982,Released,"['Canal+ España', 'El Deseo', 'TVE', 'ICAA', 'Preparatory Action of the European Union', 'Focus Features', 'Sony Pictures Classics']","['ES', 'ES', 'ES', 'ES', '', 'US', 'US']",49410,movie,Bad Education,0,2004-01-01,106,"Crime,Drama",7.4,61492,nm0000264,nm0000264,director,unknown,Pedro Almodóvar,1949-01-01,,"writer,director,soundtrack","tt0095675,tt1189073,tt0287467,tt0101026",La mauvaise éducation,Crime,Pedro Almodóvar
774,6000000,tt0246578,/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg,['US'],7500000,Released,"['Flower Films', 'Gaylord Films', 'Adam Fields Productions', 'Pandora Cinema']","['US', '', '', '']",59812,movie,Donnie Darko,0,2001-01-01,113,"Drama,Mystery,Sci-Fi",8.0,814788,nm0446819,nm0276178,producer,unknown,Adam Fields,,,"producer,music_department,production_manager","tt0246578,tt0113845,tt1702439,tt1502404",Donnie Darko,Drama,Richard Kelly
783,14000000,tt0388795,/fsbzfe9eLOEl5rJX04nPEr1eoAi.jpg,"['CA', 'US']",178043761,Released,"['Focus Features', 'River Road Entertainment', 'Alberta Film Entertainment']","['US', 'US', '']",13194,movie,Brokeback Mountain,0,2005-01-01,134,"Drama,Romance",7.7,365559,nm0000487,nm0573505,writer,unknown,Larry McMurtry,1936-01-01,2021-01-01,"writer,producer","tt0086425,tt0112041,tt0388795,tt0067328",Le secret de Brokeback Mountain,Drama,Ang Lee
793,2500000,tt0093191,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,"['FR', 'DE']",3210139,Released,"['Argos Films', 'Wim Wenders Stiftung', 'WDR', 'Road Movies']","['FR', 'DE', 'DE', 'DE']",10056,movie,Wings of Desire,0,1987-01-01,128,"Drama,Fantasy,Romance",8.0,73006,nm0000694,nm0202367,producer,unknown,Anatole Dauman,1925-01-01,1998-01-01,"producer,production_manager,miscellaneous","tt0087884,tt0070544,tt0093191,tt0052893",Les ailes du désir,Drama,Wim Wenders
803,0,tt0115751,/dQWMcdHXUOSHtr7ypOCa5T79JMS.jpg,"['DK', 'FR', 'IS', 'NL', 'NO', 'ES', 'SE', 'GB']",3803298,Released,"['Trust Film', 'Det Danske Filminstitut']","['', 'DK']",47517,movie,Breaking the Waves,0,1996-01-01,159,Drama,7.8,68820,nm0001885,nm0001885,director,unknown,Lars von Trier,1956-01-01,,"writer,director,producer","tt0870984,tt0276919,tt1527186,tt0168629",Breaking the Waves,Drama,Lars von Trier
812,17000000,tt0190332,/iNDVBFNz4XyYzM9Lwip6atSTFqf.jpg,"['CN', 'HK', 'TW', 'US']",213525736,Released,"['China Film Co-Production Corporation', 'Columbia Pictures Film Production Asia', 'Good Machine', 'Asia Union Film & Entertainment Ltd.', 'United China Vision', 'Zoom Hunt International Productions Company Ltd.', 'Columbia Pictures', 'Sony Pictures Classics', 'EDKO Films']","['', '', 'US', '', '', '', 'US', 'US', 'HK']",54770,movie,"Crouching Tiger, Hidden Dragon",0,2000-01-01,120,"Action,Adventure,Drama",7.9,274499,nm0000487,nm0000334,actor,"[""Master Li Mu Bai""]",Chow Yun-Fat,1955-01-01,,"actor,writer,soundtrack","tt0120008,tt1098327,tt0473444,tt0190332",Tigre et dragon,Action,Ang Lee
822,0,tt0053198,/12PuU23kkDLvTd0nb8hMlE3oShB.jpg,['FR'],0,Released,"['Les Films du Carrosse', 'Sédif Productions']","['FR', 'FR']",7021,movie,The 400 Blows,0,1959-01-01,99,"Crime,Drama",8.1,121254,nm0000076,nm0213948,actor,"[""'Petite Feuille' - l'instituteur""]",Guy Decomble,1910-01-01,1964-01-01,"actor,writer,assistant_director","tt0052708,tt0047892,tt0053198,tt0057278",Les Quatre Cents Coups,Crime,François Truffaut
830,5000000,tt0430576,/5V7i63rodY56cGWmPATxumzj4xv.jpg,['ES'],0,Released,['Hotshot Films'],['RU'],52858,movie,The Secret Life of Words,0,2005-01-01,115,"Drama,Romance",7.4,12842,nm0170043,nm0000209,actor,"[""Josef""]",Tim Robbins,1958-01-01,,"actor,producer,director","tt0327056,tt0112818,tt0105151,tt0091225",The Secret Life of Words,Drama,Isabel Coixet
838,10000000,tt0094625,/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg,['JP'],553171,Released,"['MBS', 'Sumitomo Corporation', 'TOHO', 'Studio Fuga', 'Studio Aoi', 'Kodansha', 'Bandai Entertainment', 'Tokyo Movie Shinsha']","['JP', 'JP', 'JP', 'JP', 'JP', 'JP', 'JP', 'JP']",57489,movie,Akira,0,1988-01-01,124,"Action,Animation,Drama",8.0,191951,nm0960028,nm0412628,actor,"[""Kaneda""]",Mitsuo Iwata,1967-01-01,,actor,"tt0851578,tt5070040,tt0094625,tt6342418",Akira,Action,Katsuhiro Ôtomo
847,12000000,tt0083511,/aDzOj4a9HvgRjjAEgwXyztCWVXq.jpg,['US'],78868508,Released,['Paramount'],['US'],24837,movie,48 Hrs.,0,1982-01-01,96,"Action,Comedy,Crime",6.9,80866,nm0001353,nm0001353,director,unknown,Walter Hill,1942-01-01,,"producer,writer,director","tt0088194,tt0090605,tt0103644,tt0083511",48 heures,Action,Walter Hill
857,35000000,tt0079945,/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg,['US'],139000000,Released,['Paramount'],['US'],2145,movie,Star Trek: The Motion Picture,0,1979-01-01,143,"Adventure,Mystery,Sci-Fi",6.4,92643,nm0936404,nm0936404,director,unknown,Robert Wise,1914-01-01,2005-01-01,"director,producer,editor","tt0066769,tt0079945,tt0055614,tt0059742","Star Trek, le film",Adventure,Robert Wise
867,4000000,tt0335266,/wkSzJs7oMf8MIr9CQVICsvRfwA7.jpg,"['JP', 'GB', 'US']",119723856,Released,"['American Zoetrope', 'Focus Features', 'Tohokushinsha Film Corporation', 'Elemental Films']","['US', 'US', 'JP', 'GB']",36471,movie,Lost in Translation,0,2003-01-01,102,"Comedy,Drama",7.7,464627,nm0001068,nm0000195,actor,"[""Bob Harris""]",Bill Murray,1950-01-01,,"actor,soundtrack,writer","tt0128445,tt0335266,tt0362270,tt1748122",Lost in Translation,Comedy,Sofia Coppola
876,12000000,tt0084726,/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,['US'],96800000,Released,['Paramount'],['US'],37021,movie,Star Trek II: The Wrath of Khan,0,1982-01-01,113,"Action,Adventure,Sci-Fi",7.7,124489,nm0583292,nm0000638,actor,"[""Kirk""]",William Shatner,1931-01-01,,"actor,producer,writer","tt0084726,tt0088170,tt0092007,tt0098382",Star Trek II : La Colère de Khan,Action,Nicholas Meyer
886,185000000,tt0468569,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,"['GB', 'US']",1004558444,Released,"['DC Comics', 'Legendary Pictures', 'Syncopy', 'Isobel Griffiths', 'Warner Bros. Pictures']","['US', 'US', 'GB', 'GB', 'US']",15535,movie,The Dark Knight,0,2008-01-01,152,"Action,Crime,Drama",9.0,2697966,nm0634240,nm0000323,actor,"[""Alfred""]",Michael Caine,1933-01-01,,"actor,producer,soundtrack","tt0258068,tt0468569,tt0482571,tt0124315",The Dark Knight : Le Chevalier noir,Action,Christopher Nolan
896,18000000,tt0088170,/yqEj0oPfKBMCz7YcCARHDgH7VFm.jpg,['US'],87000000,Released,['Paramount'],['US'],37031,movie,Star Trek III: The Search for Spock,0,1984-01-01,105,"Action,Adventure,Sci-Fi",6.6,82719,nm0000559,nm0000638,actor,"[""Kirk""]",William Shatner,1931-01-01,,"actor,producer,writer","tt0084726,tt0088170,tt0092007,tt0098382",Star Trek III : À la recherche de Spock,Action,Leonard Nimoy
904,0,tt0119472,/dsY09zCxKDFjfV1oqXFJJpVrHdP.jpg,['DE'],0,Released,"['Mr. Brown Entertainment', 'Buena Vista International (Germany) GmbH']","['DE', 'DE']",73783,movie,Knockin' on Heaven's Door,0,1997-01-01,87,"Action,Comedy,Crime",7.8,31836,nm0415714,nm0687274,composer,unknown,Jan Plewka,,,"actor,soundtrack,composer","tt0119472,tt1063669,tt0762101,tt0248409",Paradis express,Action,Thomas Jahn
914,85000000,tt0240772,/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,['US'],450717150,Released,"['Village Roadshow Pictures', 'NPV Entertainment', 'Jerry Weintraub Productions', 'Section Eight', 'Warner Bros. Pictures']","['US', 'US', 'US', 'US', 'US']",2554,movie,Ocean's Eleven,0,2001-01-01,116,"Crime,Thriller",7.7,587263,nm0001752,nm0113689,writer,unknown,Harry Brown,1917-01-01,1986-01-01,writer,"tt0054135,tt0240772,tt0041841,tt0043924",Ocean's eleven - Faites vos jeux!,Crime,Steven Soderbergh
924,20000000,tt0099487,/e0FqKFvGPdQNWG8tF9cZBtev9Em.jpg,['US'],53000000,Released,['20th Century Fox'],['US'],47471,movie,Edward Scissorhands,0,1990-01-01,105,"Drama,Fantasy,Romance",7.9,500192,nm0000318,nm0001848,actress,"[""Peg""]",Dianne Wiest,1946-01-01,,"actress,soundtrack","tt0091167,tt0109348,tt0099487,tt0115685",Edward aux mains d'argent,Drama,Tim Burton
933,110000000,tt0349903,/pE5anFf7nf6ah7V3VRezQ1KSovi.jpg,['US'],362744280,Released,"['Village Roadshow Pictures', 'Jerry Weintraub Productions', 'Section Eight', 'WV Films III', 'Warner Bros. Pictures']","['US', 'US', 'US', '', 'US']",10941,movie,Ocean's Twelve,0,2004-01-01,125,"Crime,Thriller",6.5,398374,nm0001752,nm0425138,writer,unknown,George Clayton Johnson,1929-01-01,2015-01-01,"writer,actor,producer","tt0052520,tt0074812,tt0086491,tt0240772",Ocean's Twelve,Crime,Steven Soderbergh
